"","SITE","SUBSITE","PLOT","YEAR","TRTMT","Latitude","WarmQuarterTemp","SppRich","row_number()","PlotTemp"
"479","BARROW","BARROW:BW","BWE18",2012,"OTC",71.31051842,30.95,17,479,30.3170147141935
"480","BARROW","BARROW:BW","BWE19",2012,"OTC",71.31051842,30.95,11,480,30.6331053260275
"481","BARROW","BARROW:BW","BWE20",2012,"OTC",71.31051842,30.95,13,481,31.1252618178131
"482","BARROW","BARROW:BW","BWE21",2012,"OTC",71.31051842,30.95,12,482,29.8116011341781
"483","BARROW","BARROW:BW","BWE22",2012,"OTC",71.31051842,30.95,12,483,32.579881966132
"484","BARROW","BARROW:BW","BWE23",2012,"OTC",71.31051842,30.95,12,484,30.4834896729793
"485","BARROW","BARROW:BW","BWE24",2012,"OTC",71.31051842,30.95,13,485,31.2260739177185
"486","BARROW","BARROW:CAREX WET MEADOW_ORDINATION","12",2008,"CTL",71.29,29.9,2,486,28.219944339664
"487","BARROW","BARROW:CAREX WET MEADOW_ORDINATION","16",2008,"CTL",71.29,29.9,3,487,29.4846033203413
"488","BARROW","BARROW:CAREX_MESIC MEADOW_ORDINATION","13",2008,"CTL",71.29,29.9,2,488,28.4947565273479
"489","BARROW","BARROW:CAREX_MESIC MEADOW_ORDINATION","17",2008,"CTL",71.29,29.9,11,489,29.8429148513752
"490","BARROW","BARROW:CAREX_MESIC MEADOW_ORDINATION","18",2008,"CTL",71.29,29.9,16,490,27.6918317063642
"491","BARROW","BARROW:CAREX_MESIC MEADOW_ORDINATION","19",2008,"CTL",71.29,29.9,12,491,30.4498615330606
"492","BARROW","BARROW:CAREX_MESIC MEADOW_ORDINATION","20",2008,"CTL",71.29,29.9,15,492,31.0971771106672
"493","BARROW","BARROW:CAREX_MESIC MEADOW_ORDINATION","22",2008,"CTL",71.29,29.9,11,493,28.3516843362178
"494","BARROW","BARROW:CAREX_MESIC MEADOW_ORDINATION","23",2008,"CTL",71.29,29.9,7,494,31.0064831593235
"495","BARROW","BARROW:CAREX_MESIC MEADOW_ORDINATION","24",2008,"CTL",71.29,29.9,12,495,30.9893343367973
"496","BARROW","BARROW:CAREX_MESIC MEADOW_ORDINATION","3",2008,"CTL",71.29,29.9,9,496,28.6253011758709
"497","BARROW","BARROW:CAREX_MESIC MEADOW_ORDINATION","4",2008,"CTL",71.29,29.9,12,497,31.0358984702313
"498","BARROW","BARROW:CAREX_MESIC MEADOW_ORDINATION","6",2008,"CTL",71.29,29.9,5,498,31.0987854932073
"499","BARROW","BARROW:CAREX_MOIST MEADOW_ORDINATION","1",2008,"CTL",71.29,29.9,17,499,29.2032009922123
"500","BARROW","BARROW:CAREX_MOIST MEADOW_ORDINATION","14",2008,"CTL",71.29,29.9,11,500,28.5681553039175
"501","BARROW","BARROW:CAREX_MOIST MEADOW_ORDINATION","15",2008,"CTL",71.29,29.9,13,501,29.6305562091047
"502","BARROW","BARROW:CAREX_MOIST MEADOW_ORDINATION","2",2008,"CTL",71.29,29.9,15,502,29.9235218052492
"503","BARROW","BARROW:CAREX_MOIST MEADOW_ORDINATION","5",2008,"CTL",71.29,29.9,4,503,31.0364250675255
"504","BARROW","BARROW:CAREX_MOIST MEADOW_ORDINATION","8",2008,"CTL",71.29,29.9,13,504,29.2213617877327
"505","BARROW","BARROW:CAREX_MOIST MEADOW_ORDINATION","9",2008,"CTL",71.29,29.9,15,505,29.4617252252624
"506","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB00.5",2008,"CTL",71.29,29.9,9,506,30.1521260658139
"507","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB01.0",2008,"CTL",71.29,29.9,6,507,30.0701101793153
"508","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB01.5",2008,"CTL",71.29,29.9,9,508,30.3514920187978
"509","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB02.0",2008,"CTL",71.29,29.9,9,509,31.8663003231992
"510","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB02.5",2008,"CTL",71.29,29.9,11,510,27.842412346623
"511","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB03.0",2008,"CTL",71.29,29.9,11,511,29.7632084585403
"512","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB03.5",2008,"CTL",71.29,29.9,5,512,27.78398435909
"513","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB08.0",2008,"CTL",71.29,29.9,6,513,31.2056962853576
"514","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB08.5",2008,"CTL",71.29,29.9,7,514,31.1718369451446
"515","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB09.0",2008,"CTL",71.29,29.9,9,515,30.9641933306683
"516","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB09.5",2008,"CTL",71.29,29.9,8,516,29.149880408425
"517","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB10.0",2008,"CTL",71.29,29.9,10,517,28.8848653477055
"518","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB10.5",2008,"CTL",71.29,29.9,9,518,30.4508535026967
"519","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB11.0",2008,"CTL",71.29,29.9,8,519,28.3306128177458
"520","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB11.5",2008,"CTL",71.29,29.9,9,520,29.1502922263244
"521","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB12.0",2008,"CTL",71.29,29.9,9,521,30.3276124746886
"522","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB13.5",2008,"CTL",71.29,29.9,4,522,31.4619316579438
"523","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB14.0",2008,"CTL",71.29,29.9,5,523,31.3397754596833
"524","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB14.5",2008,"CTL",71.29,29.9,7,524,29.7250985577185
"525","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB15.0",2008,"CTL",71.29,29.9,6,525,27.8720558667894
"526","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB15.5",2008,"CTL",71.29,29.9,5,526,29.5137759129069
"527","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB16.0",2008,"CTL",71.29,29.9,7,527,28.2569912752135
"528","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB16.5",2008,"CTL",71.29,29.9,7,528,30.6988454208376
"529","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB17.0",2008,"CTL",71.29,29.9,6,529,30.0218093784431
"530","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB17.5",2008,"CTL",71.29,29.9,6,530,30.1235536048272
"531","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB18.0",2008,"CTL",71.29,29.9,9,531,31.0416666303851
"532","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB18.5",2008,"CTL",71.29,29.9,8,532,30.8617346187615
"533","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB24.5",2008,"CTL",71.29,29.9,5,533,29.73639743819
"534","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB25.0",2008,"CTL",71.29,29.9,9,534,30.9707109595543
"535","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB25.5",2008,"CTL",71.29,29.9,8,535,30.0452000974558
"536","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB26.0",2008,"CTL",71.29,29.9,10,536,30.265425042292
"537","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB26.5",2008,"CTL",71.29,29.9,9,537,30.7937830411552
"538","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB27.0",2008,"CTL",71.29,29.9,7,538,29.4265990145414
"539","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB27.5",2008,"CTL",71.29,29.9,8,539,30.508672073344
"540","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB28.0",2008,"CTL",71.29,29.9,10,540,28.4604684458378
"541","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB29.0",2008,"CTL",71.29,29.9,9,541,30.6795282548717
"542","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB31.0",2008,"CTL",71.29,29.9,3,542,31.0257990073767
"543","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB31.5",2008,"CTL",71.29,29.9,9,543,27.833515331107
"544","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB32.0",2008,"CTL",71.29,29.9,11,544,29.4640833430522
"545","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB32.5",2008,"CTL",71.29,29.9,13,545,30.6627869868753
"546","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB33.0",2008,"CTL",71.29,29.9,11,546,31.2474458602558
"547","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB33.5",2008,"CTL",71.29,29.9,10,547,31.8766755861086
"548","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","AB34.0",2008,"CTL",71.29,29.9,8,548,31.0517382360684
"549","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC00.5",2008,"CTL",71.29,29.9,10,549,29.6316088708099
"550","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC01.0",2008,"CTL",71.29,29.9,9,550,27.6267833136264
"551","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC01.5",2008,"CTL",71.29,29.9,10,551,31.3869967413831
"552","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC02.0",2008,"CTL",71.29,29.9,9,552,31.3643113635707
"553","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC02.5",2008,"CTL",71.29,29.9,15,553,28.9506788579591
"554","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC03.0",2008,"CTL",71.29,29.9,13,554,32.6626822119221
"555","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC03.5",2008,"CTL",71.29,29.9,6,555,28.9702488915692
"556","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC08.0",2008,"CTL",71.29,29.9,7,556,31.6543520852583
"557","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC08.5",2008,"CTL",71.29,29.9,8,557,26.6071884623356
"558","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC09.0",2008,"CTL",71.29,29.9,7,558,31.7731431229573
"559","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC09.5",2008,"CTL",71.29,29.9,9,559,31.5928353957091
"560","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC10.0",2008,"CTL",71.29,29.9,8,560,28.6634335213161
"561","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC10.5",2008,"CTL",71.29,29.9,9,561,30.147514771985
"562","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC11.0",2008,"CTL",71.29,29.9,10,562,31.0037443979226
"563","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC11.5",2008,"CTL",71.29,29.9,10,563,29.2907617937474
"564","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC12.0",2008,"CTL",71.29,29.9,10,564,29.2009522235373
"565","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC12.5",2008,"CTL",71.29,29.9,10,565,29.1686275801799
"566","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC14.0",2008,"CTL",71.29,29.9,3,566,31.3165018953429
"567","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC14.5",2008,"CTL",71.29,29.9,6,567,29.4962618639362
"568","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC15.0",2008,"CTL",71.29,29.9,6,568,30.3635488809633
"569","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC15.5",2008,"CTL",71.29,29.9,7,569,31.2757824987156
"570","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC16.0",2008,"CTL",71.29,29.9,4,570,28.2512081171798
"571","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC16.5",2008,"CTL",71.29,29.9,6,571,28.9516525270293
"572","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC17.0",2008,"CTL",71.29,29.9,6,572,30.9419174652064
"573","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC17.5",2008,"CTL",71.29,29.9,6,573,29.0843811793939
"574","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC18.0",2008,"CTL",71.29,29.9,10,574,28.0900157831911
"575","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC18.5",2008,"CTL",71.29,29.9,10,575,28.9973510910192
"576","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC24.5",2008,"CTL",71.29,29.9,4,576,29.3558413593117
"577","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC25.0",2008,"CTL",71.29,29.9,10,577,27.77853821418
"578","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC25.5",2008,"CTL",71.29,29.9,9,578,30.0669165791811
"579","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC26.0",2008,"CTL",71.29,29.9,9,579,30.9630809796608
"580","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC26.5",2008,"CTL",71.29,29.9,9,580,30.4794495168602
"581","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC27.0",2008,"CTL",71.29,29.9,9,581,29.759316280044
"582","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC27.5",2008,"CTL",71.29,29.9,8,582,30.9543585684224
"583","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC28.0",2008,"CTL",71.29,29.9,10,583,29.2571348222321
"584","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC28.5",2008,"CTL",71.29,29.9,9,584,29.308913962738
"585","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC29.0",2008,"CTL",71.29,29.9,12,585,29.1312418032838
"586","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC31.5",2008,"CTL",71.29,29.9,9,586,31.0245710351065
"587","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC32.0",2008,"CTL",71.29,29.9,11,587,33.0660833490042
"588","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC32.5",2008,"CTL",71.29,29.9,11,588,32.1008334068309
"589","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC33.0",2008,"CTL",71.29,29.9,11,589,28.9673069635868
"590","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC33.5",2008,"CTL",71.29,29.9,10,590,29.816458177022
"591","BARROW","BARROW:CAREX_MOIST_MEADOW_MICROTOPO","BC34.0",2008,"CTL",71.29,29.9,9,591,27.6605819228936
"592","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB04.0",2008,"CTL",71.29,29.9,6,592,27.6663392114265
"593","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB04.5",2008,"CTL",71.29,29.9,5,593,29.2777367460517
"594","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB05.0",2008,"CTL",71.29,29.9,4,594,31.3285891630586
"595","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB05.5",2008,"CTL",71.29,29.9,4,595,26.5783906695994
"596","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB06.0",2008,"CTL",71.29,29.9,4,596,28.2613021353458
"597","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB06.5",2008,"CTL",71.29,29.9,4,597,28.1331837206314
"598","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB07.0",2008,"CTL",71.29,29.9,4,598,29.2853782835321
"599","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB07.5",2008,"CTL",71.29,29.9,5,599,28.2889383033611
"600","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB19.0",2008,"CTL",71.29,29.9,7,600,28.9722129213841
"601","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB20.5",2008,"CTL",71.29,29.9,2,601,28.9065110017956
"602","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB21.0",2008,"CTL",71.29,29.9,2,602,32.1264527517772
"603","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB21.5",2008,"CTL",71.29,29.9,3,603,29.9148355013105
"604","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB22.0",2008,"CTL",71.29,29.9,4,604,31.4347746199994
"605","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB22.5",2008,"CTL",71.29,29.9,4,605,30.4232491869856
"606","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB23.0",2008,"CTL",71.29,29.9,4,606,28.0339760218869
"607","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB23.5",2008,"CTL",71.29,29.9,4,607,30.9471287137489
"608","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","AB24.0",2008,"CTL",71.29,29.9,5,608,30.1865649730545
"609","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC04.0",2008,"CTL",71.29,29.9,5,609,27.4117017574434
"610","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC04.5",2008,"CTL",71.29,29.9,4,610,29.5481383691132
"611","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC05.0",2008,"CTL",71.29,29.9,4,611,30.9034054236101
"612","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC05.5",2008,"CTL",71.29,29.9,5,612,27.9594582890139
"613","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC06.0",2008,"CTL",71.29,29.9,4,613,29.5481262938956
"614","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC06.5",2008,"CTL",71.29,29.9,4,614,30.9030742524928
"615","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC07.0",2008,"CTL",71.29,29.9,4,615,30.124722710383
"616","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC07.5",2008,"CTL",71.29,29.9,5,616,30.8235386170394
"617","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC19.0",2008,"CTL",71.29,29.9,8,617,30.7464437012397
"618","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC19.5",2008,"CTL",71.29,29.9,4,618,31.5101100656509
"619","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC20.0",2008,"CTL",71.29,29.9,2,619,30.9064613022947
"620","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC20.5",2008,"CTL",71.29,29.9,2,620,30.0171619968
"621","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC21.0",2008,"CTL",71.29,29.9,2,621,28.9839159165584
"622","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC21.5",2008,"CTL",71.29,29.9,2,622,29.8426617659135
"623","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC22.0",2008,"CTL",71.29,29.9,3,623,31.1301473556138
"624","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC22.5",2008,"CTL",71.29,29.9,4,624,30.1180633125942
"625","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC23.0",2008,"CTL",71.29,29.9,3,625,31.1068142529753
"626","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC23.5",2008,"CTL",71.29,29.9,5,626,29.0499232570499
"627","BARROW","BARROW:CAREX_WET_MEADOW_MICROTOPO","BC24.0",2008,"CTL",71.29,29.9,4,627,30.2205444473029
"628","BARROW","BARROW:DRY_HEATH_ORDINATION","10",2008,"CTL",71.29,29.9,17,628,30.7646608930598
"629","BARROW","BARROW:DRY_HEATH_ORDINATION","11",2008,"CTL",71.29,29.9,16,629,30.409995000932
"630","BARROW","BARROW:DRY_HEATH_ORDINATION","7",2008,"CTL",71.29,29.9,17,630,29.1774834446447
"631","BARROW","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","AB12.5",2008,"CTL",71.29,29.9,10,631,31.2130689310799
"632","BARROW","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","AB13.0",2008,"CTL",71.29,29.9,5,632,32.5762429762889
"633","BARROW","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","AB29.5",2008,"CTL",71.29,29.9,4,633,28.9444859428176
"634","BARROW","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","AB30.0",2008,"CTL",71.29,29.9,3,634,28.3931277739132
"635","BARROW","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","AB30.5",2008,"CTL",71.29,29.9,3,635,30.2143433295077
"636","BARROW","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BC13.0",2008,"CTL",71.29,29.9,7,636,28.8723110820115
"637","BARROW","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BC13.5",2008,"CTL",71.29,29.9,3,637,29.617391428353
"638","BARROW","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BC29.5",2008,"CTL",71.29,29.9,5,638,29.2052546289623
"639","BARROW","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BC30.0",2008,"CTL",71.29,29.9,3,639,29.7416150299945
"640","BARROW","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BC30.5",2008,"CTL",71.29,29.9,3,640,29.3795381023904
"641","BARROW","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BC31.0",2008,"CTL",71.29,29.9,3,641,29.4342124873769
"642","BROOKS","BROOKS:SHEEN-B","1",2008,"CTL",68.5734993,48.15,12,642,45.3062680555064
"643","BROOKS","BROOKS:SHEEN-B","10",2008,"CTL",68.5734993,48.15,18,643,49.3518136377042
"644","BROOKS","BROOKS:SHEEN-B","2",2008,"CTL",68.5734993,48.15,11,644,48.9745254497645
"645","BROOKS","BROOKS:SHEEN-B","3",2008,"CTL",68.5734993,48.15,14,645,46.2178062238472
"646","BROOKS","BROOKS:SHEEN-B","4",2008,"CTL",68.5734993,48.15,17,646,49.7764960525664
"647","BROOKS","BROOKS:SHEEN-B","5",2008,"CTL",68.5734993,48.15,12,647,45.629546689352
"648","BROOKS","BROOKS:SHEEN-B","6",2008,"CTL",68.5734993,48.15,17,648,48.9281300443551
"649","BROOKS","BROOKS:SHEEN-B","7",2008,"CTL",68.5734993,48.15,18,649,47.686984540879
"650","BROOKS","BROOKS:SHEEN-B","8",2008,"CTL",68.5734993,48.15,14,650,44.6821951312504
"651","BROOKS","BROOKS:SHEEN-B","9",2008,"CTL",68.5734993,48.15,15,651,48.9043563523972
"652","BYLOT","BYLOT:MESPOLYGON","64_1",2008,"CTL",73.15,35.3,5,652,34.4622402271089
"653","BYLOT","BYLOT:MESPOLYGON","64_2",2008,"CTL",73.15,35.3,6,653,34.3634403735864
"654","BYLOT","BYLOT:MESPOLYGON","65_1",2008,"CTL",73.15,35.3,8,654,36.263500458013
"655","BYLOT","BYLOT:MESPOLYGON","65_2",2008,"CTL",73.15,35.3,5,655,35.4641324395975
"656","BYLOT","BYLOT:MESPOLYGON","66_1",2008,"CTL",73.15,35.3,6,656,37.402261254129
"657","BYLOT","BYLOT:MESPOLYGON","66_2",2008,"CTL",73.15,35.3,5,657,36.3317484461784
"658","BYLOT","BYLOT:MESPOLYGON","67_1",2008,"CTL",73.15,35.3,6,658,34.3817242742418
"659","BYLOT","BYLOT:MESPOLYGON","67_2",2008,"CTL",73.15,35.3,10,659,35.26663176401
"660","BYLOT","BYLOT:MESPOLYGON","68_1",2008,"CTL",73.15,35.3,11,660,34.4771634696335
"661","BYLOT","BYLOT:MESPOLYGON","68_2",2008,"CTL",73.15,35.3,12,661,33.8989133744891
"662","BYLOT","BYLOT:MESPOLYGON","69_1",2008,"CTL",73.15,35.3,6,662,35.7128015997769
"663","BYLOT","BYLOT:MESPOLYGON","69_2",2008,"CTL",73.15,35.3,7,663,35.1553503815313
"664","BYLOT","BYLOT:MESPOLYGON","70_1",2008,"CTL",73.15,35.3,6,664,36.5600211228602
"665","BYLOT","BYLOT:MESPOLYGON","70_2",2008,"CTL",73.15,35.3,6,665,35.9320358049141
"666","BYLOT","BYLOT:MESPOLYGON","71_1",2008,"CTL",73.15,35.3,6,666,36.7487743987889
"667","BYLOT","BYLOT:MESPOLYGON","71_2",2008,"CTL",73.15,35.3,6,667,35.4000758545071
"668","BYLOT","BYLOT:MESPOLYGON","72_1",2008,"CTL",73.15,35.3,7,668,37.5484899469182
"669","BYLOT","BYLOT:MESPOLYGON","72_2",2008,"CTL",73.15,35.3,7,669,35.7845707048352
"670","BYLOT","BYLOT:MESPOLYGON","73_1",2008,"CTL",73.15,35.3,8,670,36.8640006872641
"671","BYLOT","BYLOT:MESPOLYGON","73_2",2008,"CTL",73.15,35.3,5,671,35.6397209447372
"672","BYLOT","BYLOT:MESPOLYGON","74_1",2008,"CTL",73.15,35.3,6,672,36.6968000838216
"673","BYLOT","BYLOT:MESPOLYGON","74_2",2008,"CTL",73.15,35.3,7,673,34.0906398078353
"674","BYLOT","BYLOT:MESPOLYGON","75_1",2008,"CTL",73.15,35.3,7,674,35.3453383014998
"675","BYLOT","BYLOT:MESPOLYGON","75_2",2008,"CTL",73.15,35.3,8,675,33.9198597739571
"676","BYLOT","BYLOT:MESPRAIRIE","52_1",2008,"CTL",73.15,35.3,6,676,34.3153704628211
"677","BYLOT","BYLOT:MESPRAIRIE","52_2",2008,"CTL",73.15,35.3,5,677,33.7802476864085
"678","BYLOT","BYLOT:MESPRAIRIE","53_1",2008,"CTL",73.15,35.3,6,678,36.6182162895607
"679","BYLOT","BYLOT:MESPRAIRIE","53_2",2008,"CTL",73.15,35.3,10,679,34.845697866405
"680","BYLOT","BYLOT:MESPRAIRIE","54_1",2008,"CTL",73.15,35.3,6,680,35.4158795547133
"681","BYLOT","BYLOT:MESPRAIRIE","54_2",2008,"CTL",73.15,35.3,8,681,33.418689815013
"682","BYLOT","BYLOT:MESPRAIRIE","55_1",2008,"CTL",73.15,35.3,6,682,38.2344887374822
"683","BYLOT","BYLOT:MESPRAIRIE","55_2",2008,"CTL",73.15,35.3,6,683,36.2211985279051
"684","BYLOT","BYLOT:MESPRAIRIE","56_1",2008,"CTL",73.15,35.3,5,684,37.2255585701197
"685","BYLOT","BYLOT:MESPRAIRIE","56_2",2008,"CTL",73.15,35.3,6,685,31.4695619075809
"686","BYLOT","BYLOT:MESPRAIRIE","57_1",2008,"CTL",73.15,35.3,10,686,34.6195065794473
"687","BYLOT","BYLOT:MESPRAIRIE","57_2",2008,"CTL",73.15,35.3,5,687,33.907954239578
"688","BYLOT","BYLOT:MESPRAIRIE","58_1",2008,"CTL",73.15,35.3,7,688,31.2375026825665
"689","BYLOT","BYLOT:MESPRAIRIE","58_2",2008,"CTL",73.15,35.3,9,689,36.8485953522336
"690","BYLOT","BYLOT:MESPRAIRIE","59_1",2008,"CTL",73.15,35.3,7,690,35.0890898127178
